日期,开市,最高,最低,关盘,调整后的收市价,成交量
2016年04月14日,11.27,11.27,11.27,11.27,11.27,
2016年04月13日,11.27,11.27,11.27,11.27,11.27,
2016年04月12日,11.27,11.27,11.27,11.27,11.27,
2016年04月11日,11.27,11.27,11.27,11.27,11.27,
2016年04月08日,11.27,11.27,11.27,11.27,11.27,
2016年04月07日,11.27,11.27,11.27,11.27,11.27,
2016年04月06日,11.27,11.27,11.27,11.27,11.27,
2016年04月05日,11.27,11.27,11.27,11.27,11.27,
2016年04月04日,11.27,11.27,11.27,11.27,11.27,
2016年04月01日,11.27,11.27,11.27,11.27,11.27,
2016年03月31日,11.27,11.27,11.27,11.27,11.27,
2016年03月30日,11.27,11.27,11.27,11.27,11.27,
2016年03月29日,11.27,11.27,11.27,11.27,11.27,
2016年03月28日,11.15,11.15,11.15,11.15,11.15,
2016年03月24日,11.15,11.15,11.15,11.15,11.15,
2016年03月23日,11.15,11.15,11.15,11.15,11.15,
2016年03月22日,11.15,11.15,11.15,11.15,11.15,
2016年03月21日,11.15,11.15,11.15,11.15,11.15,
2016年03月18日,11.3,11.3,11.3,11.3,11.3,
2016年03月17日,11.15,11.15,11.15,11.15,11.15,
2016年03月16日,11.15,11.15,11.15,11.15,11.15,
2016年03月15日,11.15,11.15,11.15,11.15,11.15,
2016年03月14日,11.15,11.15,11.15,11.15,11.15,
2016年03月11日,11.15,11.15,11.15,11.15,11.15,
2016年03月10日,11.15,11.15,11.15,11.15,11.15,
2016年03月09日,11.15,11.15,11.15,11.15,11.15,
2016年03月08日,11.15,11.15,11.15,11.15,11.15,
2016年03月07日,11.15,11.15,11.15,11.15,11.15,
2016年03月04日,11.15,11.15,11.15,11.15,11.15,
2016年03月03日,11.15,11.15,11.15,11.15,11.15,
2016年03月02日,11.15,11.15,11.15,11.15,11.15,
2016年03月01日,11.15,11.15,11.15,11.15,11.15,
2016年02月29日,11.15,11.15,11.15,11.15,11.15,
2016年02月26日,11.15,11.15,11.15,11.15,11.15,
2016年02月25日,11.15,11.15,11.15,11.15,11.15,
2016年02月24日,11.15,11.15,11.15,11.15,11.15,
2016年02月23日,11.15,11.15,11.15,11.15,11.15,
2016年02月22日,11.15,11.15,11.15,11.15,11.15,
2016年02月19日,11.15,11.15,11.15,11.15,11.15,
2016年02月18日,11.15,11.15,11.15,11.15,11.15,
2016年02月17日,11.15,11.15,11.15,11.15,11.15,
2016年02月16日,11.15,11.15,11.15,11.15,11.15,
2016年02月15日,,,,,,
2016年02月12日,11.15,11.15,11.15,11.15,11.15,
2016年02月11日,11.15,11.15,11.15,11.15,11.15,
2016年02月10日,11.15,11.15,11.15,11.15,11.15,
2016年02月09日,11.15,11.15,11.15,11.15,11.15,
2016年02月08日,11.15,11.15,11.15,11.15,11.15,
2016年02月05日,11.15,11.15,11.15,11.15,11.15,
2016年02月04日,11.15,11.15,11.15,11.15,11.15,
2016年02月03日,11.15,11.15,11.15,11.15,11.15,
2016年02月02日,11.15,11.15,11.15,11.15,11.15,1.0
2016年02月01日,11.41,11.41,11.41,11.41,11.41,1.0
2016年01月29日,11.41,11.41,11.41,11.41,11.41,
2016年01月28日,11.41,11.41,11.41,11.41,11.41,
2016年01月27日,11.41,11.41,11.41,11.41,11.41,
2016年01月26日,11.41,11.41,11.41,11.41,11.41,1.0
2016年01月25日,11.15,11.15,11.15,11.15,11.15,1.0
2016年01月22日,11.15,11.15,11.15,11.15,11.15,
2016年01月21日,11.15,11.15,11.15,11.15,11.15,1.0
2016年01月20日,11.15,11.15,11.15,11.15,11.15,
2016年01月19日,11.15,11.15,11.15,11.15,11.15,
2016年01月18日,,,,,,
2016年01月15日,11.15,11.15,11.15,11.15,11.15,
2016年01月14日,11.15,11.15,11.15,11.15,11.15,
2016年01月13日,11.15,11.15,11.15,11.15,11.15,
2016年01月12日,11.15,11.15,11.15,11.15,11.15,
2016年01月11日,11.15,11.15,11.15,11.15,11.15,
2016年01月08日,11.15,11.15,11.15,11.15,11.15,
2016年01月07日,11.15,11.15,11.15,11.15,11.15,
2016年01月06日,11.15,11.15,11.15,11.15,11.15,
2016年01月05日,11.11,11.11,11.11,11.11,11.11,
2016年01月04日,11.11,11.11,11.11,11.11,11.11,
2015年12月31日,11.11,11.11,11.11,11.11,11.11,
2015年12月30日,11.02,11.11,11.02,11.11,11.11,1.0
2015年12月29日,11.31,11.31,11.31,11.31,11.31,
2015年12月28日,11.31,11.31,11.31,11.31,11.31,
2015年12月24日,11.31,11.31,11.31,11.31,11.31,
2015年12月23日,11.31,11.31,11.31,11.31,11.31,20.0
2015年12月22日,11.29,11.29,11.29,11.29,11.29,
2015年12月21日,11.29,11.29,11.29,11.29,11.29,
2015年12月18日,11.07,11.07,11.07,11.07,11.07,
2015年12月17日,11.05,11.05,11.05,11.05,11.05,
2015年12月16日,11.0,11.0,11.0,11.0,11.0,
2015年12月15日,11.0,11.0,11.0,11.0,11.0,
2015年12月14日,10.85,10.85,10.85,10.85,10.85,
2015年12月11日,10.85,10.85,10.85,10.85,10.85,
2015年12月10日,10.85,10.85,10.85,10.85,10.85,
2015年12月09日,10.85,10.85,10.85,10.85,10.85,
2015年12月08日,10.85,10.85,10.85,10.85,10.85,
2015年12月07日,10.85,10.85,10.85,10.85,10.85,
2015年12月04日,10.85,10.85,10.85,10.85,10.85,
2015年12月03日,10.85,10.85,10.85,10.85,10.85,5.0
2015年12月02日,10.85,10.85,10.85,10.85,10.85,5.0
2015年12月01日,10.85,10.85,10.85,10.85,10.85,5.0
2015年11月30日,11.05,11.05,11.05,11.05,11.05,
2015年11月27日,11.05,11.05,11.05,11.05,11.05,
2015年11月25日,11.05,11.05,11.05,11.05,11.05,
2015年11月24日,11.05,11.05,11.05,11.05,11.05,
2015年11月23日,11.05,11.05,11.05,11.05,11.05,1.0
2015年11月20日,11.2,11.2,11.2,11.2,11.2,
2015年11月19日,11.25,11.25,11.2,11.2,11.2,1.0
2015年11月18日,10.9,10.9,10.9,10.9,10.9,1.0
2015年11月17日,10.78,10.9,10.78,10.9,10.9,2.0
2015年11月16日,10.88,10.88,10.88,10.88,10.88,2.0
